,Option Code,LAST,Delta,Net Chng,Volume,Prob.ITM,Prob.OTM,Prob.Touch,Rho,Theta,Vega,Volume.1,Open.Int,Extrinsic,Gamma,Impl Vol,Intrinsic,High,Mark,BID,ASK,Exp,Strike
136,SPY200603C262,21.83,0.99,-6.97,20,99.18%,0.82%,1.63%,0.02,-0.04,0.01,20,13,0.045,0.0,70.34%,43.9,0.0,43.945,43.89,44.0,3 JUN 20,262
137,SPY200603C263,38.33,0.99,<empty>,1,99.16%,0.84%,1.66%,0.02,-0.04,0.01,1,1,0.045,0.0,68.80%,42.9,0.0,42.945,42.89,43.0,3 JUN 20,263
138,SPY200603C264,37.03,0.99,+6.29,2,99.16%,0.84%,1.67%,0.02,-0.04,0.01,2,2,0.045,0.0,67.17%,41.9,0.0,41.945,41.89,42.0,3 JUN 20,264
139,SPY200603C265,29.8,0.99,-2.51,1,99.14%,0.86%,1.71%,0.02,-0.04,0.01,1,15,0.045,0.0,65.67%,40.9,0.0,40.945,40.89,41.0,3 JUN 20,265
140,SPY200603C266,38.99,1.0,+.81,2,99.46%,0.54%,1.07%,0.02,-0.02,0.0,2,15,0.025,0.0,59.89%,39.9,38.99,39.925,39.85,40.0,3 JUN 20,266
141,SPY200603C267,37.69,1.0,+10.64,3,99.54%,0.46%,0.92%,0.02,-0.02,0.0,3,5,0.02,0.0,57.10%,38.9,0.0,38.92,38.84,39.0,3 JUN 20,267
142,SPY200603C268,36.97,1.0,+3.85,3,99.53%,0.47%,0.94%,0.02,-0.02,0.0,3,31,0.02,0.0,55.70%,37.9,37.12,37.92,37.84,38.0,3 JUN 20,268
143,SPY200603C269,31.66,1.0,+3.80,1,99.52%,0.48%,0.96%,0.02,-0.02,0.0,1,37,0.02,0.0,54.31%,36.9,0.0,36.92,36.84,37.0,3 JUN 20,269
144,SPY200603C270,31.75,0.99,0,0,99.41%,0.59%,1.18%,0.02,-0.02,0.0,0,196,0.025,0.0,54.20%,35.9,0.0,35.925,35.84,36.01,3 JUN 20,270
145,SPY200603C271,29.23,0.99,0,0,99.30%,0.70%,1.39%,0.02,-0.03,0.0,0,40,0.03,0.0,53.87%,34.9,0.0,34.93,34.85,35.01,3 JUN 20,271
146,SPY200603C272,32.45,0.99,+6.84,1,99.19%,0.81%,1.61%,0.02,-0.03,0.01,1,133,0.035,0.0,53.38%,33.9,0.0,33.935,33.87,34.0,3 JUN 20,272
147,SPY200603C273,31.11,0.99,0,0,99.38%,0.62%,1.24%,0.02,-0.02,0.0,0,108,0.025,0.0,49.79%,32.9,0.0,32.925,32.85,33.0,3 JUN 20,273
148,SPY200603C274,30.37,1.0,+8.75,3,99.46%,0.54%,1.07%,0.02,-0.02,0.0,3,202,0.02,0.0,47.23%,31.9,0.0,31.92,31.84,32.0,3 JUN 20,274
149,SPY200603C275,29.53,1.0,+1.47,1,99.45%,0.55%,1.09%,0.02,-0.02,0.0,1,175,0.02,0.0,45.84%,30.9,29.53,30.92,30.85,30.99,3 JUN 20,275
150,SPY200603C276,27.7,0.99,+.44,1,98.92%,1.08%,2.14%,0.02,-0.04,0.01,1,167,0.045,0.0,48.91%,29.9,0.0,29.945,29.91,29.98,3 JUN 20,276
151,SPY200603C277,28.25,0.99,+2.30,15,98.90%,1.10%,2.19%,0.02,-0.04,0.01,15,169,0.045,0.0,47.38%,28.9,28.25,28.945,28.91,28.98,3 JUN 20,277
152,SPY200603C278,26.13,0.98,0,0,97.80%,2.20%,4.36%,0.02,-0.08,0.01,0,154,0.105,0.0,51.78%,27.9,0.0,28.005,27.93,28.08,3 JUN 20,278
153,SPY200603C279,25.72,0.99,+.14,2,99.04%,0.96%,1.91%,0.02,-0.03,0.01,2,114,0.035,0.0,43.01%,26.9,25.72,26.935,26.87,27.0,3 JUN 20,279
154,SPY200603C280,26.04,0.99,+.46,3,99.01%,0.99%,1.96%,0.02,-0.03,0.01,3,122,0.035,0.0,41.54%,25.9,26.04,25.935,25.87,26.0,3 JUN 20,280
155,SPY200603C281,25.08,0.99,-.20,9,98.65%,1.35%,2.67%,0.02,-0.04,0.01,9,357,0.05,0.0,41.98%,24.9,25.08,24.95,24.92,24.98,3 JUN 20,281
156,SPY200603C282,23.89,0.99,+1.10,11,98.51%,1.49%,2.97%,0.02,-0.04,0.01,11,214,0.055,0.0,40.98%,23.9,23.89,23.955,23.92,23.99,3 JUN 20,282
157,SPY200603C283,22.83,0.98,+.27,15,98.25%,1.75%,3.48%,0.02,-0.05,0.01,15,313,0.065,0.0,40.38%,22.9,22.83,22.965,22.93,23.0,3 JUN 20,283
158,SPY200603C284,21.55,0.98,+4.13,1,97.68%,2.32%,4.60%,0.02,-0.07,0.01,1,38,0.09,0.0,40.76%,21.9,21.55,21.99,21.93,22.05,3 JUN 20,284
159,SPY200603C285,21.15,0.98,+.55,27,98.24%,1.76%,3.50%,0.02,-0.05,0.01,27,590,0.06,0.0,36.79%,20.9,21.15,20.96,20.92,21.0,3 JUN 20,285
160,SPY200603C286,19.39,0.98,+3.57,2,98.29%,1.71%,3.41%,0.02,-0.04,0.01,2,468,0.055,0.0,34.81%,19.9,19.39,19.955,19.92,19.99,3 JUN 20,286
161,SPY200603C287,18.49,0.98,0,0,97.43%,2.57%,5.11%,0.02,-0.07,0.02,0,767,0.09,0.01,35.82%,18.9,0.0,18.99,18.88,19.1,3 JUN 20,287
162,SPY200603C288,17.73,0.98,+.09,4,98.16%,1.84%,3.65%,0.02,-0.04,0.01,4,774,0.055,0.0,31.63%,17.9,17.73,17.955,17.91,18.0,3 JUN 20,288
163,SPY200603C289,17.03,0.98,+1.33,81,97.57%,2.43%,4.83%,0.02,-0.06,0.01,81,575,0.075,0.01,31.56%,16.9,17.03,16.975,16.94,17.01,3 JUN 20,289
164,SPY200603C290,16.09,0.97,+.75,79,96.98%,3.02%,6.00%,0.02,-0.07,0.02,79,"1,520",0.095,0.01,31.13%,15.9,16.22,15.995,15.96,16.03,3 JUN 20,290
165,SPY200603C291,14.99,0.97,+.64,66,96.48%,3.52%,6.99%,0.02,-0.08,0.02,66,"3,580",0.11,0.01,30.21%,14.9,14.99,15.01,14.97,15.05,3 JUN 20,291
166,SPY200603C292,14.16,0.96,+3.77,94,95.52%,4.48%,8.92%,0.02,-0.1,0.03,94,819,0.145,0.01,30.00%,13.9,14.16,14.045,14.01,14.08,3 JUN 20,292
167,SPY200603C293,13.15,0.96,+.55,88,95.40%,4.60%,9.15%,0.02,-0.1,0.03,88,885,0.14,0.01,28.01%,12.9,13.15,13.04,13.0,13.08,3 JUN 20,293
168,SPY200603C294,12.26,0.94,+1.70,71,93.60%,6.40%,12.73%,0.02,-0.14,0.03,71,"1,338",0.21,0.02,28.53%,11.9,12.26,12.11,12.08,12.14,3 JUN 20,294
169,SPY200603C295,11.29,0.93,+.20,108,92.21%,7.79%,15.48%,0.02,-0.16,0.04,108,980,0.26,0.02,27.95%,10.9,11.29,11.16,11.13,11.19,3 JUN 20,295
170,SPY200603C296,9.79,0.91,+.31,65,90.67%,9.33%,18.56%,0.02,-0.18,0.04,65,837,0.315,0.02,27.24%,9.9,9.94,10.215,10.19,10.24,3 JUN 20,296
171,SPY200603C297,9.14,0.89,+.22,227,88.52%,11.48%,22.82%,0.02,-0.22,0.05,227,"1,835",0.4,0.03,26.85%,8.9,9.23,9.3,9.27,9.33,3 JUN 20,297
172,SPY200603C298,8.59,0.87,+.92,271,86.53%,13.47%,26.78%,0.02,-0.24,0.06,271,"1,274",0.47,0.03,25.86%,7.9,8.59,8.37,8.34,8.4,3 JUN 20,298
173,SPY200603C299,7.57,0.84,+.07,545,83.71%,16.29%,32.39%,0.02,-0.28,0.07,545,"1,505",0.585,0.03,25.33%,6.9,7.69,7.485,7.46,7.51,3 JUN 20,299
174,SPY200603C300,6.82,0.81,-.06,"1,373",80.34%,19.66%,39.08%,0.02,-0.32,0.08,"1,373","3,214",0.73,0.04,24.84%,5.9,6.85,6.63,6.61,6.65,3 JUN 20,300
175,SPY200603C301,5.86,0.77,-.11,"1,247",76.52%,23.48%,46.66%,0.02,-0.35,0.08,"1,247","1,521",0.9,0.04,24.27%,4.9,6.01,5.8,5.78,5.82,3 JUN 20,301
176,SPY200603C302,5.1,0.73,-.20,"1,707",72.09%,27.91%,55.45%,0.02,-0.39,0.09,"1,707","1,956",1.11,0.05,23.74%,3.9,5.19,5.01,4.99,5.03,3 JUN 20,302
177,SPY200603C303,4.35,0.68,-.03,"3,312",67.22%,32.78%,65.12%,0.02,-0.41,0.1,"3,312","2,411",1.345,0.06,23.03%,2.9,4.42,4.245,4.23,4.26,3 JUN 20,303
178,SPY200603C304,3.63,0.62,-.17,"12,455",61.59%,38.41%,76.27%,0.02,-0.43,0.11,"12,455","2,582",1.65,0.06,22.54%,1.9,3.75,3.55,3.54,3.56,3 JUN 20,304
179,SPY200603C305,2.96,0.56,-.29,"24,590",55.46%,44.54%,88.43%,0.01,-0.44,0.11,"24,590","4,208",2.015,0.06,22.08%,0.9,3.09,2.915,2.91,2.92,3 JUN 20,305
180,SPY200603C306,2.35,0.5,-.36,"18,226",48.94%,51.06%,98.64%,0.01,-0.44,0.11,"18,226","3,590",2.325,0.07,21.47%,0.0,2.48,2.325,2.32,2.33,3 JUN 20,306
181,SPY200603C307,1.82,0.43,-.34,"13,423",42.13%,57.87%,84.84%,0.01,-0.42,0.11,"13,423","3,728",1.81,0.07,20.93%,0.0,1.95,1.81,1.8,1.82,3 JUN 20,307
182,SPY200603C308,1.38,0.36,-.32,"8,385",35.27%,64.73%,70.99%,0.01,-0.38,0.1,"8,385","3,169",1.375,0.07,20.48%,0.0,1.49,1.375,1.37,1.38,3 JUN 20,308
183,SPY200603C309,1.04,0.29,-.26,"5,436",28.66%,71.34%,57.64%,0.01,-0.34,0.1,"5,436","2,216",1.015,0.06,20.07%,0.0,1.11,1.015,1.01,1.02,3 JUN 20,309
184,SPY200603C310,0.73,0.23,-.25,"27,457",22.50%,77.50%,45.24%,0.01,-0.29,0.08,"27,457","15,043",0.725,0.06,19.68%,0.0,0.81,0.725,0.72,0.73,3 JUN 20,310
185,SPY200603C311,0.53,0.18,-.17,"8,143",17.12%,82.88%,34.41%,0.0,-0.23,0.07,"8,143","12,843",0.505,0.05,19.40%,0.0,0.57,0.505,0.5,0.51,3 JUN 20,311
186,SPY200603C312,0.35,0.13,-.16,"10,476",12.66%,87.34%,25.44%,0.0,-0.18,0.06,"10,476","5,531",0.345,0.04,19.22%,0.0,0.39,0.345,0.34,0.35,3 JUN 20,312
187,SPY200603C313,0.24,0.1,-.12,"4,894",9.22%,90.78%,18.51%,0.0,-0.14,0.05,"4,894","5,304",0.235,0.03,19.20%,0.0,0.26,0.235,0.23,0.24,3 JUN 20,313
188,SPY200603C314,0.15,0.07,-.10,"3,363",6.48%,93.52%,13.01%,0.0,-0.1,0.04,"3,363","11,973",0.155,0.02,19.13%,0.0,0.17,0.155,0.15,0.16,3 JUN 20,314
189,SPY200603C315,0.1,0.05,-.07,"4,092",4.60%,95.40%,9.23%,0.0,-0.07,0.03,"4,092","11,257",0.105,0.02,19.29%,0.0,0.11,0.105,0.1,0.11,3 JUN 20,315
190,SPY200603C316,0.07,0.03,-.05,"1,087",3.03%,96.97%,6.08%,0.0,-0.05,0.02,"1,087","1,473",0.065,0.01,19.19%,0.0,0.07,0.065,0.06,0.07,3 JUN 20,316
191,SPY200603C317,0.04,0.02,-.04,964,2.14%,97.86%,4.29%,0.0,-0.03,0.01,964,390,0.045,0.01,19.49%,0.0,0.05,0.045,0.04,0.05,3 JUN 20,317
192,SPY200603C318,0.03,0.01,-.02,248,1.29%,98.71%,2.58%,0.0,-0.02,0.01,248,269,0.025,0.01,19.27%,0.0,0.03,0.025,0.02,0.03,3 JUN 20,318
193,SPY200603C319,0.02,0.01,-.02,755,1.21%,98.79%,2.42%,0.0,-0.02,0.01,755,644,0.025,0.01,20.61%,0.0,0.03,0.025,0.02,0.03,3 JUN 20,319
194,SPY200603C320,0.02,0.01,-.02,222,0.78%,99.22%,1.56%,0.0,-0.01,0.01,222,"22,176",0.015,0.0,20.64%,0.0,0.02,0.015,0.01,0.02,3 JUN 20,320
195,SPY200603C321,0.01,0.01,-.01,185,0.73%,99.27%,1.47%,0.0,-0.01,0.01,185,313,0.015,0.0,21.88%,0.0,0.02,0.015,0.01,0.02,3 JUN 20,321
196,SPY200603C322,0.01,0.0,-.02,658,0.28%,99.72%,0.56%,0.0,0.0,0.0,658,282,0.005,0.0,20.48%,0.0,0.02,0.005,0.0,0.01,3 JUN 20,322
197,SPY200603C323,0.01,0.0,-.01,269,0.26%,99.74%,0.53%,0.0,0.0,0.0,269,119,0.005,0.0,21.59%,0.0,0.01,0.005,0.0,0.01,3 JUN 20,323
198,SPY200603C324,0.01,0.0,0,2,0.25%,99.75%,0.50%,0.0,0.0,0.0,2,113,0.005,0.0,22.69%,0.0,0.02,0.005,0.0,0.01,3 JUN 20,324
199,SPY200603C325,0.01,0.0,0,0,0.24%,99.76%,0.48%,0.0,0.0,0.0,0,294,0.005,0.0,23.78%,0.0,0.0,0.005,0.0,0.01,3 JUN 20,325
200,SPY200603C326,0.01,0.0,0,25,0.23%,99.77%,0.46%,0.0,0.0,0.0,25,45,0.005,0.0,24.87%,0.0,0.01,0.005,0.0,0.01,3 JUN 20,326
201,SPY200603C327,0.03,0.0,<empty>,6,0.22%,99.78%,0.44%,0.0,0.0,0.0,6,6,0.005,0.0,25.94%,0.0,0.0,0.005,0.0,0.01,3 JUN 20,327
202,SPY200603C328,0.01,0.0,0,0,0.21%,99.79%,0.42%,0.0,0.0,0.0,0,1,0.005,0.0,27.01%,0.0,0.0,0.005,0.0,0.01,3 JUN 20,328
203,SPY200603C329,0.02,0.0,0,0,0.20%,99.80%,0.41%,0.0,0.0,0.0,0,7,0.005,0.0,28.08%,0.0,0.0,0.005,0.0,0.01,3 JUN 20,329
204,SPY200603C330,0.01,0.0,0,1,0.20%,99.80%,0.39%,0.0,0.0,0.0,1,"1,349",0.005,0.0,29.13%,0.0,0.01,0.005,0.0,0.01,3 JUN 20,330
205,SPY200603C331,0.02,0.0,0,0,0.19%,99.81%,0.38%,0.0,0.0,0.0,0,5,0.005,0.0,30.18%,0.0,0.0,0.005,0.0,0.01,3 JUN 20,331
206,SPY200603C332,0.01,0.0,-.01,10,0.18%,99.82%,0.37%,0.0,0.0,0.0,10,10,0.005,0.0,31.22%,0.0,0.01,0.005,0.0,0.01,3 JUN 20,332
207,SPY200603C333,0.01,0.0,0,0,0.18%,99.82%,0.35%,0.0,0.0,0.0,0,6,0.005,0.0,32.26%,0.0,0.0,0.005,0.0,0.01,3 JUN 20,333
208,SPY200603C335,0.01,0.0,0,1,0.17%,99.83%,0.33%,0.0,0.0,0.0,1,829,0.005,0.0,34.32%,0.0,0.01,0.005,0.0,0.01,3 JUN 20,335
209,SPY200603C340,0.01,0.0,0,35,0.14%,99.86%,0.29%,0.0,0.0,0.0,35,230,0.005,0.0,39.35%,0.0,0.0,0.005,0.0,0.01,3 JUN 20,340
210,SPY200603C345,0.04,0.0,<empty>,1,0.13%,99.87%,0.26%,0.0,0.0,0.0,1,164,0.005,0.0,44.26%,0.0,0.0,0.005,0.0,0.01,3 JUN 20,345
211,SPY200603C350,0.01,0.0,0,0,0.11%,99.89%,0.23%,0.0,0.0,0.0,0,135,0.005,0.0,49.05%,0.0,0.0,0.005,0.0,0.01,3 JUN 20,350
212,SPY200603C355,0.01,0.0,<empty>,1,0.10%,99.90%,0.21%,0.0,0.0,0.0,1,0,0.005,0.0,53.73%,0.0,0.01,0.005,0.0,0.01,3 JUN 20,355
213,SPY200603C360,0.0,0.0,0,<empty>,0.09%,99.91%,0.19%,0.0,0.0,0.0,<empty>,0,0.005,0.0,58.30%,0.0,0.0,0.005,0.0,0.01,3 JUN 20,360
214,SPY200603C365,0.0,0.0,0,<empty>,0.09%,99.91%,0.17%,0.0,0.0,0.0,<empty>,0,0.005,0.0,62.79%,0.0,0.0,0.005,0.0,0.01,3 JUN 20,365
215,SPY200605C140,0.0,1.0,0,<empty>,99.76%,0.24%,0.47%,0.02,-0.02,0.0,<empty>,0,0.025,0.0,226.48%,165.9,0.0,165.925,165.79,166.06,5 JUN 20,140
216,SPY200605C145,0.0,1.0,0,<empty>,99.75%,0.25%,0.47%,0.02,-0.02,0.0,<empty>,0,0.025,0.0,217.07%,160.9,0.0,160.925,160.79,161.06,5 JUN 20,145
217,SPY200605C150,0.0,1.0,0,<empty>,99.75%,0.25%,0.48%,0.02,-0.02,0.0,<empty>,0,0.025,0.0,207.62%,155.9,0.0,155.925,155.79,156.06,5 JUN 20,150
218,SPY200605C155,0.0,1.0,0,<empty>,99.75%,0.25%,0.48%,0.02,-0.02,0.0,<empty>,0,0.025,0.0,198.81%,150.9,0.0,150.925,150.79,151.06,5 JUN 20,155
219,SPY200605C160,0.0,1.0,0,<empty>,99.75%,0.25%,0.49%,0.02,-0.02,0.0,<empty>,0,0.025,0.0,189.94%,145.9,0.0,145.925,145.79,146.06,5 JUN 20,160
220,SPY200605C165,0.0,1.0,0,<empty>,99.75%,0.25%,0.49%,0.02,-0.02,0.0,<empty>,0,0.025,0.0,181.32%,140.9,0.0,140.925,140.79,141.06,5 JUN 20,165
221,SPY200605C170,0.0,1.0,0,<empty>,99.74%,0.26%,0.50%,0.02,-0.02,0.0,<empty>,0,0.025,0.0,173.13%,135.9,0.0,135.925,135.79,136.06,5 JUN 20,170
222,SPY200605C175,0.0,1.0,0,<empty>,99.74%,0.26%,0.50%,0.02,-0.02,0.0,<empty>,0,0.025,0.0,165.04%,130.9,0.0,130.925,130.79,131.06,5 JUN 20,175
223,SPY200605C180,0.0,1.0,0,<empty>,99.74%,0.26%,0.51%,0.02,-0.02,0.0,<empty>,0,0.025,0.0,157.26%,125.9,0.0,125.925,125.79,126.06,5 JUN 20,180
224,SPY200605C185,103.8,1.0,<empty>,36,99.82%,0.18%,0.35%,0.03,-0.01,0.0,36,18,0.015,0.0,143.26%,120.9,0.0,120.915,120.79,121.04,5 JUN 20,185
225,SPY200605C190,115.57,1.0,+10.33,5,99.64%,0.36%,0.71%,0.03,-0.02,0.0,5,34,0.035,0.0,146.95%,115.9,0.0,115.935,115.8,116.07,5 JUN 20,190
226,SPY200605C195,93.22,1.0,+6.66,30,99.62%,0.38%,0.73%,0.03,-0.03,0.0,30,15,0.035,0.0,139.69%,110.9,0.0,110.935,110.8,111.07,5 JUN 20,195
227,SPY200605C200,104.47,1.0,+.83,3,99.62%,0.38%,0.75%,0.03,-0.02,0.0,3,69,0.035,0.0,132.38%,105.9,0.0,105.935,105.8,106.07,5 JUN 20,200
228,SPY200605C205,77.76,1.0,-4.50,40,99.61%,0.39%,0.76%,0.03,-0.02,0.0,40,100,0.035,0.0,125.17%,100.9,0.0,100.935,100.8,101.07,5 JUN 20,205
229,SPY200605C210,84.41,1.0,+11.60,10,99.60%,0.40%,0.79%,0.03,-0.02,0.0,10,124,0.035,0.0,118.19%,95.9,0.0,95.935,95.8,96.07,5 JUN 20,210
230,SPY200605C215,66.98,1.0,-10.65,70,99.49%,0.51%,1.00%,0.03,-0.03,0.0,70,16,0.045,0.0,114.35%,90.9,0.0,90.945,90.82,91.07,5 JUN 20,215
231,SPY200605C220,66.66,1.0,+4.80,20,99.47%,0.53%,1.04%,0.03,-0.03,0.0,20,20,0.045,0.0,107.56%,85.9,0.0,85.945,85.82,86.07,5 JUN 20,220
232,SPY200605C225,81.44,1.0,+19.33,1,99.40%,0.60%,1.18%,0.03,-0.03,0.0,1,56,0.05,0.0,102.05%,80.9,0.0,80.95,80.83,81.07,5 JUN 20,225
233,SPY200605C230,75.05,1.0,-.56,2,99.38%,0.62%,1.23%,0.03,-0.03,0.0,2,46,0.05,0.0,95.43%,75.9,75.11,75.95,75.83,76.07,5 JUN 20,230
234,SPY200605C235,70.16,1.0,+22.53,5,99.46%,0.54%,1.06%,0.03,-0.03,0.0,5,12,0.04,0.0,86.68%,70.9,0.0,70.94,70.82,71.06,5 JUN 20,235
235,SPY200605C240,62.26,1.0,0,0,99.49%,0.51%,1.00%,0.03,-0.02,0.0,0,9,0.035,0.0,79.24%,65.9,0.0,65.935,65.82,66.05,5 JUN 20,240
236,SPY200605C245,38.98,1.0,-8.25,2,99.53%,0.47%,0.93%,0.03,-0.02,0.0,2,3,0.03,0.0,71.92%,60.9,0.0,60.93,60.86,61.0,5 JUN 20,245
237,SPY200605C250,51.06,1.0,0,0,99.72%,0.28%,0.55%,0.03,-0.01,0.0,0,36,0.015,0.0,61.42%,55.9,0.0,55.915,55.84,55.99,5 JUN 20,250
238,SPY200605C254,47.11,0.99,0,0,99.27%,0.73%,1.44%,0.03,-0.03,0.01,0,22,0.045,0.0,64.10%,51.9,0.0,51.945,51.88,52.01,5 JUN 20,254
239,SPY200605C255,50.35,0.99,+5.90,1,99.19%,0.81%,1.59%,0.03,-0.03,0.01,1,17,0.05,0.0,63.67%,50.9,0.0,50.95,50.89,51.01,5 JUN 20,255
240,SPY200605C256,49.68,0.99,0,0,99.39%,0.61%,1.21%,0.03,-0.02,0.01,0,13,0.035,0.0,59.91%,49.9,0.0,49.935,49.85,50.02,5 JUN 20,256
241,SPY200605C257,44.27,0.99,0,0,99.38%,0.62%,1.23%,0.03,-0.02,0.01,0,36,0.035,0.0,58.74%,48.9,0.0,48.935,48.86,49.01,5 JUN 20,257
242,SPY200605C258,35.41,0.99,-.53,1,99.23%,0.77%,1.53%,0.04,-0.03,0.01,1,20,0.045,0.0,59.26%,47.9,0.0,47.945,47.87,48.02,5 JUN 20,258
243,SPY200605C259,43.0,0.99,0,0,99.29%,0.71%,1.41%,0.04,-0.03,0.01,0,20,0.04,0.0,57.26%,46.9,0.0,46.94,46.86,47.02,5 JUN 20,259
244,SPY200605C260,44.93,0.99,+2.74,1,98.87%,1.13%,2.24%,0.04,-0.04,0.01,1,34,0.07,0.0,60.05%,45.9,44.93,45.97,45.92,46.02,5 JUN 20,260
245,SPY200605C261,44.84,0.99,+6.11,4,99.12%,0.88%,1.74%,0.04,-0.03,0.01,4,48,0.05,0.0,56.37%,44.9,0.0,44.95,44.89,45.01,5 JUN 20,261
246,SPY200605C262,39.3,0.99,+5.89,1,99.25%,0.75%,1.48%,0.04,-0.03,0.01,1,21,0.04,0.0,53.71%,43.9,0.0,43.94,43.86,44.02,5 JUN 20,262
247,SPY200605C263,37.93,0.99,+18.66,1,99.24%,0.76%,1.50%,0.04,-0.03,0.01,1,18,0.04,0.0,52.53%,42.9,0.0,42.94,42.87,43.01,5 JUN 20,263
248,SPY200605C264,41.0,0.99,+.67,5,99.16%,0.84%,1.67%,0.04,-0.03,0.01,5,25,0.045,0.0,52.01%,41.9,41.0,41.945,41.87,42.02,5 JUN 20,264
249,SPY200605C265,37.5,0.99,0,0,98.84%,1.16%,2.29%,0.04,-0.04,0.01,0,73,0.065,0.0,53.29%,40.9,0.0,40.965,40.93,41.0,5 JUN 20,265
250,SPY200605C266,37.68,0.99,-.32,2,98.82%,1.18%,2.33%,0.04,-0.04,0.01,2,377,0.065,0.0,52.06%,39.9,37.68,39.965,39.93,40.0,5 JUN 20,266
251,SPY200605C267,38.19,0.99,+1.34,21,98.80%,1.20%,2.38%,0.04,-0.04,0.01,21,214,0.065,0.0,50.83%,38.9,38.23,38.965,38.93,39.0,5 JUN 20,267
252,SPY200605C268,37.0,0.99,+3.18,10,99.08%,0.92%,1.82%,0.04,-0.03,0.01,10,334,0.045,0.0,47.39%,37.9,37.0,37.945,37.91,37.98,5 JUN 20,268
253,SPY200605C269,36.3,0.99,+4.29,4,98.75%,1.25%,2.47%,0.04,-0.04,0.01,4,346,0.065,0.0,48.38%,36.9,0.0,36.965,36.9,37.03,5 JUN 20,269
254,SPY200605C270,31.88,0.99,0,0,98.51%,1.49%,2.96%,0.04,-0.05,0.01,0,395,0.08,0.0,48.50%,35.9,0.0,35.98,35.94,36.02,5 JUN 20,270
255,SPY200605C271,34.03,0.99,-.22,1,98.41%,1.59%,3.15%,0.04,-0.05,0.01,1,765,0.085,0.0,47.62%,34.9,34.03,34.985,34.92,35.05,5 JUN 20,271
256,SPY200605C272,29.62,0.99,+5.58,1,98.52%,1.48%,2.93%,0.04,-0.04,0.01,1,825,0.075,0.0,45.58%,33.9,0.0,33.975,33.94,34.01,5 JUN 20,272
257,SPY200605C273,32.05,0.99,+.32,3,98.49%,1.51%,2.99%,0.04,-0.04,0.01,3,"1,019",0.075,0.0,44.34%,32.9,32.05,32.975,32.94,33.01,5 JUN 20,273
258,SPY200605C274,31.39,0.99,+.45,1,98.46%,1.54%,3.06%,0.04,-0.04,0.01,1,"1,217",0.075,0.0,43.10%,31.9,31.39,31.975,31.93,32.02,5 JUN 20,274
259,SPY200605C275,31.11,0.99,+.55,22,98.34%,1.66%,3.29%,0.04,-0.05,0.01,22,"3,790",0.08,0.0,42.24%,30.9,31.11,30.98,30.93,31.03,5 JUN 20,275
260,SPY200605C276,28.82,0.99,0,0,98.38%,1.62%,3.20%,0.04,-0.04,0.01,0,746,0.075,0.0,40.62%,29.9,0.0,29.975,29.92,30.03,5 JUN 20,276
261,SPY200605C277,28.55,0.98,-.79,3,98.02%,1.98%,3.93%,0.04,-0.05,0.02,3,959,0.095,0.0,40.76%,28.9,28.55,28.995,28.94,29.05,5 JUN 20,277
262,SPY200605C278,27.6,0.98,+1.65,11,97.89%,2.11%,4.19%,0.04,-0.05,0.02,11,514,0.1,0.0,39.80%,27.9,27.6,28.0,27.96,28.04,5 JUN 20,278
263,SPY200605C279,25.97,0.98,+.58,1,97.92%,2.08%,4.13%,0.04,-0.05,0.02,1,"1,260",0.095,0.0,38.19%,26.9,25.97,26.995,26.94,27.05,5 JUN 20,279
264,SPY200605C280,26.02,0.98,+.81,68,97.53%,2.47%,4.90%,0.04,-0.06,0.02,68,"8,557",0.115,0.0,38.04%,25.9,26.04,26.015,25.97,26.06,5 JUN 20,280
265,SPY200605C281,20.96,0.97,0,0,97.14%,2.86%,5.67%,0.04,-0.07,0.02,0,"1,175",0.135,0.0,37.71%,24.9,0.0,25.035,24.99,25.08,5 JUN 20,281
266,SPY200605C282,22.9,0.97,+3.11,55,96.98%,3.02%,5.99%,0.04,-0.07,0.02,55,834,0.14,0.0,36.60%,23.9,23.04,24.04,24.0,24.08,5 JUN 20,282
267,SPY200605C283,22.7,0.97,0,0,96.89%,3.11%,6.17%,0.04,-0.07,0.02,0,"1,116",0.14,0.01,35.26%,22.9,0.0,23.04,22.96,23.12,5 JUN 20,283
268,SPY200605C284,21.86,0.96,+1.16,62,96.16%,3.84%,7.63%,0.04,-0.09,0.03,62,"2,566",0.18,0.01,35.47%,21.9,21.86,22.08,22.05,22.11,5 JUN 20,284
269,SPY200605C285,21.24,0.96,+1.15,100,95.72%,4.28%,8.48%,0.04,-0.09,0.03,100,"8,855",0.2,0.01,34.76%,20.9,21.24,21.1,21.07,21.13,5 JUN 20,285
270,SPY200605C286,20.27,0.96,+1.11,8,95.19%,4.81%,9.53%,0.04,-0.1,0.03,8,"1,546",0.225,0.01,34.14%,19.9,20.27,20.125,20.09,20.16,5 JUN 20,286
271,SPY200605C287,18.75,0.95,+1.73,6,94.58%,5.42%,10.75%,0.04,-0.11,0.04,6,"1,257",0.255,0.01,33.54%,18.9,18.75,19.155,19.12,19.19,5 JUN 20,287
272,SPY200605C288,18.42,0.95,+2.01,13,94.16%,5.84%,11.58%,0.04,-0.12,0.04,13,"1,831",0.27,0.01,32.46%,17.9,18.42,18.17,18.12,18.22,5 JUN 20,288
273,SPY200605C289,16.63,0.94,+1.07,32,93.01%,6.99%,13.87%,0.04,-0.14,0.05,32,"1,175",0.335,0.01,32.48%,16.9,16.63,17.235,17.21,17.26,5 JUN 20,289
